Dre Gene ID	Dre Protein ID	Dre Gene Name	Pka Gene ID	Pka Protein ID	Pka Gene Name
ENSDARP00000113034	ENSDARG00000069386	mtg1	ENSPKIP00000040139	ENSPKIG00000017218	mtg1
ENSDARP00000026566	ENSDARG00000027469	hsd17b1	ENSPKIP00000001258	ENSPKIG00000019603	hsd17b1
ENSDARP00000038472	ENSDARG00000027461	mettl26	ENSPKIP00000028469	ENSPKIG00000010115	mettl26
ENSDARP00000067391	ENSDARG00000045858	tigarb	ENSPKIP00000039952	ENSPKIG00000017112	tigarb
ENSDARP00000116973	ENSDARG00000078729	ackr4a	ENSPKIP00000033710	ENSPKIG00000013325	ACKR4
ENSDARP00000063624	ENSDARG00000043342	gpx3	ENSPKIP00000038464	ENSPKIG00000016229	gpx3
ENSDARP00000100394	ENSDARG00000074521	map6a	ENSPKIP00000034091	ENSPKIG00000013564	map6a
ENSDARP00000104851	ENSDARG00000019228	mogat2	ENSPKIP00000034119	ENSPKIG00000013578	mogat2
ENSDARP00000114374	ENSDARG00000032431	mpv17	ENSPKIP00000037743	ENSPKIG00000015772	mpv17
ENSDARP00000066577	ENSDARG00000045268	tectb	ENSPKIP00000013798	ENSPKIG00000001093	tectb
ENSDARP00000063824	ENSDARG00000056004	sprn	ENSPKIP00000040179	ENSPKIG00000017248	
ENSDARP00000009428	ENSDARG00000006600	lsm14aa	ENSPKIP00000019760	ENSPKIG00000004788	LSM14A
ENSDARP00000116263	ENSDARG00000043447	gpr55a	ENSPKIP00000027110	ENSPKIG00000009312	gpr55a
ENSDARP00000138642	ENSDARG00000086309	erlec1	ENSPKIP00000037945	ENSPKIG00000015930	erlec1
ENSDARP00000073458	ENSDARG00000056504	frg1	ENSPKIP00000008871	ENSPKIG00000024189	frg1
ENSDARP00000148167	ENSDARG00000032317	tox	ENSPKIP00000028103	ENSPKIG00000009875	tox
ENSDARP00000011713	ENSDARG00000015236	pycr3	ENSPKIP00000026032	ENSPKIG00000008677	pycr3
ENSDARP00000124362	ENSDARG00000042851	srp9	ENSPKIP00000036430	ENSPKIG00000015012	srp9
ENSDARP00000115921	ENSDARG00000070555	ldlrad4a	ENSPKIP00000040278	ENSPKIG00000017292	ldlrad4b
ENSDARP00000062358	ENSDARG00000042527	unga	ENSPKIP00000010352	ENSPKIG00000025102	UNG
ENSDARP00000062735	ENSDARG00000042747	coasy	ENSPKIP00000013193	ENSPKIG00000000708	coasy
ENSDARP00000003150	ENSDARG00000005015	tspy	ENSPKIP00000029933	ENSPKIG00000010967	tspy
ENSDARP00000121442	ENSDARG00000014490	tac1	ENSPKIP00000028946	ENSPKIG00000010384	tac1
ENSDARP00000129483	ENSDARG00000090980	apof	ENSPKIP00000025325	ENSPKIG00000008244	apof
ENSDARP00000122894	ENSDARG00000054103	ripply1	ENSPKIP00000026289	ENSPKIG00000008840	ripply1
ENSDARP00000129633	ENSDARG00000079702	wdr81	ENSPKIP00000024942	ENSPKIG00000007980	wdr81
ENSDARP00000042703	ENSDARG00000030053	eef1db	ENSPKIP00000015673	ENSPKIG00000002308	eef1da
ENSDARP00000058382	ENSDARG00000039913	tmem147	ENSPKIP00000011130	ENSPKIG00000025560	tmem147
ENSDARP00000126101	ENSDARG00000015153	wdr91	ENSPKIP00000037433	ENSPKIG00000015624	wdr91
ENSDARP00000119003	ENSDARG00000033020	ppcdc	ENSPKIP00000024256	ENSPKIG00000007573	ppcdc
ENSDARP00000069002	ENSDARG00000052624	spryd7a	ENSPKIP00000032210	ENSPKIG00000012391	spryd7b
ENSDARP00000111302	ENSDARG00000011570	pou6f1	ENSPKIP00000035940	ENSPKIG00000014689	pou6f1
ENSDARP00000116918	ENSDARG00000035573	zgc:86811	ENSPKIP00000035653	ENSPKIG00000014514	AK6
ENSDARP00000140869	ENSDARG00000098486	tollip	ENSPKIP00000011826	ENSPKIG00000018751	tollip
ENSDARP00000051514	ENSDARG00000035532	zgc:110329	ENSPKIP00000002713	ENSPKIG00000020507	zgc:110329
ENSDARP00000115566	ENSDARG00000074691	mms22l	ENSPKIP00000011947	ENSPKIG00000025598	mms22l
ENSDARP00000060989	ENSDARG00000041607	eif4ebp3l	ENSPKIP00000021313	ENSPKIG00000005779	eif4ebp3l
ENSDARP00000113417	ENSDARG00000012682	pfn2a	ENSPKIP00000008612	ENSPKIG00000024034	pfn2b
ENSDARP00000014299	ENSDARG00000021046	rhbdd1	ENSPKIP00000026931	ENSPKIG00000009198	rhbdd1
ENSDARP00000007535	ENSDARG00000040251	ctsk	ENSPKIP00000004340	ENSPKIG00000021458	CTSK
ENSDARP00000075486	ENSDARG00000058260	cip2a	ENSPKIP00000001137	ENSPKIG00000019528	cip2a
ENSDARP00000129870	ENSDARG00000097110	fxyd7	ENSPKIP00000035090	ENSPKIG00000014172	
ENSDARP00000128432	ENSDARG00000089050	cuzd1.1	ENSPKIP00000013470	ENSPKIG00000000897	
ENSDARP00000012036	ENSDARG00000009436	ubxn7	ENSPKIP00000031266	ENSPKIG00000011801	ubxn7
ENSDARP00000055565	ENSDARG00000038114	xpa	ENSPKIP00000042033	ENSPKIG00000018356	xpa
ENSDARP00000052107	ENSDARG00000035895	fndc5b	ENSPKIP00000023620	ENSPKIG00000007165	fndc5b
ENSDARP00000123168	ENSDARG00000083189	arhgap19	ENSPKIP00000036255	ENSPKIG00000014888	ARHGAP19
ENSDARP00000097850	ENSDARG00000078600	ldlrad3	ENSPKIP00000012285	ENSPKIG00000000134	LDLRAD3
ENSDARP00000065182	ENSDARG00000044387	cldn2	ENSPKIP00000026269	ENSPKIG00000008818	cldn2
ENSDARP00000040291	ENSDARG00000027649	cpsf3	ENSPKIP00000007976	ENSPKIG00000023646	cpsf3
ENSDARP00000070715	ENSDARG00000054096	rbm41	ENSPKIP00000026225	ENSPKIG00000008793	rbm41
ENSDARP00000039877	ENSDARG00000031261	sap30bp	ENSPKIP00000006196	ENSPKIG00000022577	sap30bp
ENSDARP00000067930	ENSDARG00000051761	trim44	ENSPKIP00000012269	ENSPKIG00000000119	trim44
ENSDARP00000018933	ENSDARG00000020417	emx3	ENSPKIP00000028561	ENSPKIG00000010164	emx3
ENSDARP00000107548	ENSDARG00000091640	rhno1	ENSPKIP00000017847	ENSPKIG00000003611	rhno1
ENSDARP00000061678	ENSDARG00000042087	dmap1	ENSPKIP00000000327	ENSPKIG00000019003	dmap1
ENSDARP00000106319	ENSDARG00000088810	prox3	ENSPKIP00000009793	ENSPKIG00000024757	prox3
ENSDARP00000056253	ENSDARG00000092810	stap2a	ENSPKIP00000024857	ENSPKIG00000007926	stap2a
ENSDARP00000134161	ENSDARG00000099930	col27a1b	ENSPKIP00000010779	ENSPKIG00000025360	col27a1b
ENSDARP00000137629	ENSDARG00000102778	fgf17	ENSPKIP00000010096	ENSPKIG00000024947	fgf17
ENSDARP00000098684	ENSDARG00000076179	ngef	ENSPKIP00000027050	ENSPKIG00000009273	ngef
ENSDARP00000027131	ENSDARG00000020031	cldn11a	ENSPKIP00000002883	ENSPKIG00000020606	cldn11a
ENSDARP00000135507	ENSDARG00000099527	nkiras1	ENSPKIP00000028026	ENSPKIG00000009837	nkiras1
ENSDARP00000061785	ENSDARG00000054186	ncs1b	ENSPKIP00000012675	ENSPKIG00000000393	ncs1a
ENSDARP00000100036	ENSDARG00000077883	fam83d	ENSPKIP00000021290	ENSPKIG00000005759	fam83d
ENSDARP00000043659	ENSDARG00000034823	copg2	ENSPKIP00000002278	ENSPKIG00000020164	copg2
ENSDARP00000140285	ENSDARG00000104084	si:dkey-191g9.7	ENSPKIP00000016335	ENSPKIG00000002703	si:dkey-191g9.7
ENSDARP00000118777	ENSDARG00000113562	si:dkey-235d18.7	ENSPKIP00000002195	ENSPKIG00000020181	
ENSDARP00000133882	ENSDARG00000098623	hyls1	ENSPKIP00000025121	ENSPKIG00000008104	hyls1
ENSDARP00000126774	ENSDARG00000070495	si:ch211-243g6.3	ENSPKIP00000011209	ENSPKIG00000018783	si:ch211-243g6.3
ENSDARP00000080128	ENSDARG00000001676	gpm6bb	ENSPKIP00000002397	ENSPKIG00000020298	gpm6bb
ENSDARP00000056995	ENSDARG00000039041	sfrp5	ENSPKIP00000037765	ENSPKIG00000015815	sfrp5
ENSDARP00000112109	ENSDARG00000087832	bcl3	ENSPKIP00000008959	ENSPKIG00000024244	bcl3
ENSDARP00000125949	ENSDARG00000060298	nin	ENSPKIP00000001559	ENSPKIG00000019804	
ENSDARP00000019621	ENSDARG00000014927	uts1	ENSPKIP00000037627	ENSPKIG00000015730	uts1
ENSDARP00000024667	ENSDARG00000008637	mttp	ENSPKIP00000016354	ENSPKIG00000002708	mttp
ENSDARP00000124380	ENSDARG00000010756	nod2	ENSPKIP00000005878	ENSPKIG00000022380	nod2
ENSDARP00000147485	ENSDARG00000063051	bap1	ENSPKIP00000034663	ENSPKIG00000013889	bap1
ENSDARP00000076204	ENSDARG00000058824	mrpl4	ENSPKIP00000025085	ENSPKIG00000008086	mrpl4
ENSDARP00000055413	ENSDARG00000073858	pex26	ENSPKIP00000012995	ENSPKIG00000000583	pex26
ENSDARP00000140168	ENSDARG00000023988	dctn4	ENSPKIP00000038247	ENSPKIG00000016087	dctn4
ENSDARP00000130260	ENSDARG00000102412	eci2	ENSPKIP00000028797	ENSPKIG00000010287	eci2
ENSDARP00000084860	ENSDARG00000062487	si:dkey-6n6.1	ENSPKIP00000008874	ENSPKIG00000024196	si:dkey-6n6.1
ENSDARP00000130507	ENSDARG00000035715	marcksl1b	ENSPKIP00000023537	ENSPKIG00000007135	marcksl1b
ENSDARP00000072922	ENSDARG00000056080	si:dkey-191g9.5	ENSPKIP00000016321	ENSPKIG00000002664	si:dkey-191g9.5
ENSDARP00000061393	ENSDARG00000029907	trim54	ENSPKIP00000037582	ENSPKIG00000015701	trim54
ENSDARP00000114347	ENSDARG00000093509	si:ch211-135f11.6	ENSPKIP00000025386	ENSPKIG00000008288	
ENSDARP00000110163	ENSDARG00000079020	gcfc2	ENSPKIP00000039710	ENSPKIG00000016963	gcfc2
ENSDARP00000011354	ENSDARG00000011418	sigmar1	ENSPKIP00000006808	ENSPKIG00000022940	sigmar1
ENSDARP00000063816	ENSDARG00000043467	ndufb11	ENSPKIP00000008709	ENSPKIG00000024094	ndufb11
ENSDARP00000128834	ENSDARG00000097465	trmt61b	ENSPKIP00000006847	ENSPKIG00000022965	trmt61b
ENSDARP00000094467	ENSDARG00000035985	fam210aa	ENSPKIP00000012254	ENSPKIG00000000112	fam210aa
ENSDARP00000100942	ENSDARG00000056239	tmem45b	ENSPKIP00000039176	ENSPKIG00000016638	tmem45b
ENSDARP00000011451	ENSDARG00000036190	txnl4a	ENSPKIP00000016533	ENSPKIG00000002824	txnl4a
ENSDARP00000094426	ENSDARG00000070541	si:dkeyp-97e7.9	ENSPKIP00000041313	ENSPKIG00000017919	si:dkeyp-97e7.9
ENSDARP00000136004	ENSDARG00000098245	cidea	ENSPKIP00000028850	ENSPKIG00000010331	cidea
ENSDARP00000029689	ENSDARG00000028581	jkamp	ENSPKIP00000040355	ENSPKIG00000017351	jkamp
ENSDARP00000135127	ENSDARG00000091512	nfrkb	ENSPKIP00000039059	ENSPKIG00000016542	nfrkb
ENSDARP00000076688	ENSDARG00000059131	spdya	ENSPKIP00000037871	ENSPKIG00000015895	spdya
ENSDARP00000062522	ENSDARG00000042621	cryaba	ENSPKIP00000026890	ENSPKIG00000009184	cryaba
ENSDARP00000044213	ENSDARG00000029751	wbp1lb	ENSPKIP00000014086	ENSPKIG00000001289	wbp1lb
ENSDARP00000113862	ENSDARG00000042470	s1pr3a	ENSPKIP00000040005	ENSPKIG00000017142	s1pr3a
ENSDARP00000075278	ENSDARG00000058032	tpk2	ENSPKIP00000003320	ENSPKIG00000020877	tpk2
ENSDARP00000025832	ENSDARG00000015722	kctd5a	ENSPKIP00000015026	ENSPKIG00000001854	kctd5a
ENSDARP00000072745	ENSDARG00000055885	tex10	ENSPKIP00000036082	ENSPKIG00000014782	tex10
ENSDARP00000115280	ENSDARG00000021324	nsun4	ENSPKIP00000025916	ENSPKIG00000008598	nsun4
ENSDARP00000119367	ENSDARG00000007808	zdhhc16a	ENSPKIP00000038762	ENSPKIG00000016398	zdhhc16a
ENSDARP00000137848	ENSDARG00000100363	dcun1d5	ENSPKIP00000011960	ENSPKIG00000025639	DCUN1D5
ENSDARP00000023281	ENSDARG00000011079	wdr3	ENSPKIP00000010034	ENSPKIG00000024900	wdr3
ENSDARP00000004236	ENSDARG00000007867	dazap2	ENSPKIP00000017367	ENSPKIG00000003308	DAZAP2
ENSDARP00000114438	ENSDARG00000078125	rusc1	ENSPKIP00000035829	ENSPKIG00000014636	rusc1
ENSDARP00000100307	ENSDARG00000036549	agpat3	ENSPKIP00000016590	ENSPKIG00000002841	agpat3
ENSDARP00000127451	ENSDARG00000074169	gpam	ENSPKIP00000013643	ENSPKIG00000000983	gpam
ENSDARP00000113809	ENSDARG00000042526	sebox	ENSPKIP00000004065	ENSPKIG00000021319	
ENSDARP00000092299	ENSDARG00000078508	kcp	ENSPKIP00000025841	ENSPKIG00000008551	
ENSDARP00000019390	ENSDARG00000009783	slc49a4	ENSPKIP00000015289	ENSPKIG00000002061	slc49a4
ENSDARP00000113850	ENSDARG00000069018	cyp7a1	ENSPKIP00000021171	ENSPKIG00000005680	cyp7a1
ENSDARP00000154533	ENSDARG00000033771	hspbap1	ENSPKIP00000002181	ENSPKIG00000020178	hspbap1
ENSDARP00000126821	ENSDARG00000076236	lrrc18b	ENSPKIP00000039592	ENSPKIG00000016892	lrrc18a
ENSDARP00000141194	ENSDARG00000101062	fdft1	ENSPKIP00000019848	ENSPKIG00000004839	fdft1
ENSDARP00000142831	ENSDARG00000105626	adad2	ENSPKIP00000037049	ENSPKIG00000015385	adad2
ENSDARP00000063576	ENSDARG00000043309	obscna	ENSPKIP00000020712	ENSPKIG00000005378	
ENSDARP00000094153	ENSDARG00000014050	ngfb	ENSPKIP00000018882	ENSPKIG00000004273	ngfb
ENSDARP00000141554	ENSDARG00000097877	ppp1r3f	ENSPKIP00000025094	ENSPKIG00000008093	
ENSDARP00000099100	ENSDARG00000078803	gas2l1	ENSPKIP00000006805	ENSPKIG00000022939	gas2l1
ENSDARP00000113843	ENSDARG00000012796	hnmt	ENSPKIP00000041971	ENSPKIG00000025650	hnmt
ENSDARP00000080163	ENSDARG00000060661	klf8	ENSPKIP00000026201	ENSPKIG00000008777	klf8
ENSDARP00000151883	ENSDARG00000076920	znf335	ENSPKIP00000017486	ENSPKIG00000003319	znf335
ENSDARP00000136944	ENSDARG00000104422	si:ch73-34h11.1	ENSPKIP00000017708	ENSPKIG00000003515	
ENSDARP00000067322	ENSDARG00000045802	hapln3	ENSPKIP00000037019	ENSPKIG00000015365	hapln3
ENSDARP00000127891	ENSDARG00000038709	myadmb	ENSPKIP00000024730	ENSPKIG00000007862	myadmb
ENSDARP00000080852	ENSDARG00000078649	il21r.2	ENSPKIP00000015268	ENSPKIG00000002039	
ENSDARP00000127801	ENSDARG00000069961	il21r.1	ENSPKIP00000014783	ENSPKIG00000001727	
ENSDARP00000123370	ENSDARG00000075846	kcnip2	ENSPKIP00000036144	ENSPKIG00000014808	kcnip2
ENSDARP00000127415	ENSDARG00000041896	dnajc5ga	ENSPKIP00000037507	ENSPKIG00000015665	dnajc5ga
ENSDARP00000069096	ENSDARG00000052712	suclg1	ENSPKIP00000029796	ENSPKIG00000010907	SUCLG1
ENSDARP00000091714	ENSDARG00000029100	chchd1	ENSPKIP00000025936	ENSPKIG00000008612	chchd1
ENSDARP00000130665	ENSDARG00000103067	adgrd2	ENSPKIP00000008757	ENSPKIG00000024114	adgrd2
ENSDARP00000100846	ENSDARG00000076490	ankrd40	ENSPKIP00000023700	ENSPKIG00000007226	ankrd40
ENSDARP00000135304	ENSDARG00000098952	gata4	ENSPKIP00000019757	ENSPKIG00000004796	gata4
ENSDARP00000051585	ENSDARG00000035578	hs3st1l2	ENSPKIP00000016882	ENSPKIG00000003027	hs3st1l2
ENSDARP00000119473	ENSDARG00000095322	fkbpl	ENSPKIP00000024306	ENSPKIG00000007616	
ENSDARP00000111810	ENSDARG00000030241	vbp1	ENSPKIP00000003210	ENSPKIG00000020808	vbp1
ENSDARP00000073820	ENSDARG00000036473	snapc2	ENSPKIP00000012210	ENSPKIG00000000084	
ENSDARP00000147881	ENSDARG00000060349	wasf1	ENSPKIP00000033621	ENSPKIG00000013254	wasf1
ENSDARP00000076404	ENSDARG00000044601	rtn4a	ENSPKIP00000004256	ENSPKIG00000021443	rtn4a
ENSDARP00000089386	ENSDARG00000068255	nanos3	ENSPKIP00000023178	ENSPKIG00000006905	nanos3
ENSDARP00000062907	ENSDARG00000042864	rpl7l1	ENSPKIP00000036669	ENSPKIG00000015136	rpl7l1
ENSDARP00000111927	ENSDARG00000033451	atpsckmt	ENSPKIP00000020598	ENSPKIG00000005315	atpsckmt
ENSDARP00000040404	ENSDARG00000006766	snd1	ENSPKIP00000007734	ENSPKIG00000023494	snd1
ENSDARP00000045035	ENSDARG00000030087	nfkbib	ENSPKIP00000012341	ENSPKIG00000000163	nfkbib
ENSDARP00000047079	ENSDARG00000034572	gpr143	ENSPKIP00000031515	ENSPKIG00000011965	gpr143
ENSDARP00000115032	ENSDARG00000001913	palmda	ENSPKIP00000036107	ENSPKIG00000014794	palmda
ENSDARP00000118059	ENSDARG00000092290	haspin	ENSPKIP00000005834	ENSPKIG00000022358	haspin
ENSDARP00000132283	ENSDARG00000099767	fhdc2	ENSPKIP00000035271	ENSPKIG00000014294	
ENSDARP00000063778	ENSDARG00000043446	efhd1	ENSPKIP00000026871	ENSPKIG00000009171	efhd1
ENSDARP00000140694	ENSDARG00000097478	qkia	ENSPKIP00000026734	ENSPKIG00000009085	
ENSDARP00000081780	ENSDARG00000040118	zgc:113232	ENSPKIP00000034285	ENSPKIG00000013669	zgc:113232
ENSDARP00000157249	ENSDARG00000070553	rnmt	ENSPKIP00000012219	ENSPKIG00000000087	rnmt
ENSDARP00000113883	ENSDARG00000055099	fam184b	ENSPKIP00000005785	ENSPKIG00000022319	fam184b
ENSDARP00000052745	ENSDARG00000052649	ube2ia	ENSPKIP00000024136	ENSPKIG00000007503	ube2ia
ENSDARP00000125727	ENSDARG00000018757	klf5l	ENSPKIP00000026168	ENSPKIG00000008758	
ENSDARP00000108929	ENSDARG00000086222	nat16	ENSPKIP00000010871	ENSPKIG00000025414	nat16
ENSDARP00000126942	ENSDARG00000043443	kcnj13	ENSPKIP00000027016	ENSPKIG00000009260	kcnj13
ENSDARP00000122141	ENSDARG00000009285	rpl15	ENSPKIP00000028046	ENSPKIG00000009854	rpl15
ENSDARP00000155806	ENSDARG00000061235	alg5	ENSPKIP00000007349	ENSPKIG00000023274	alg5
ENSDARP00000114642	ENSDARG00000092856	si:ch211-210c8.7	ENSPKIP00000035834	ENSPKIG00000014635	si:ch211-210c8.7
ENSDARP00000005262	ENSDARG00000006392	exosc9	ENSPKIP00000021547	ENSPKIG00000005890	exosc9
ENSDARP00000129456	ENSDARG00000079502	gal3st2	ENSPKIP00000026824	ENSPKIG00000009144	gal3st2
ENSDARP00000035895	ENSDARG00000033161	sst1.2	ENSPKIP00000002606	ENSPKIG00000020442	sst1.2
ENSDARP00000060431	ENSDARG00000041226	cdc40	ENSPKIP00000033799	ENSPKIG00000013333	cdc40
ENSDARP00000113845	ENSDARG00000021806	zfp36l2	ENSPKIP00000006474	ENSPKIG00000022742	ZFP36L2
ENSDARP00000114074	ENSDARG00000076891	rfxap	ENSPKIP00000007427	ENSPKIG00000023321	rfxap
ENSDARP00000090929	ENSDARG00000069044	agpat4	ENSPKIP00000038754	ENSPKIG00000016403	agpat4
ENSDARP00000099159	ENSDARG00000074656	ctss2.1	ENSPKIP00000029591	ENSPKIG00000010782	CTSS
ENSDARP00000123073	ENSDARG00000075817	mettl24	ENSPKIP00000033860	ENSPKIG00000013414	METTL24
ENSDARP00000064900	ENSDARG00000012275	katnal2	ENSPKIP00000006763	ENSPKIG00000022906	KATNAL2
ENSDARP00000104632	ENSDARG00000088073	fam110b	ENSPKIP00000028928	ENSPKIG00000010377	FAM110B
ENSDARP00000109858	ENSDARG00000069956	pdlim2	ENSPKIP00000023450	ENSPKIG00000007068	pdlim2
ENSDARP00000058842	ENSDARG00000040224	krcp	ENSPKIP00000010373	ENSPKIG00000025107	krcp
ENSDARP00000109010	ENSDARG00000037432	haus7	ENSPKIP00000023247	ENSPKIG00000006922	haus7
ENSDARP00000133970	ENSDARG00000104835	map3k4	ENSPKIP00000038981	ENSPKIG00000016485	map3k4
ENSDARP00000105072	ENSDARG00000089225	ro60	ENSPKIP00000041819	ENSPKIG00000018217	ro60
ENSDARP00000111627	ENSDARG00000018257	ncoa1	ENSPKIP00000036702	ENSPKIG00000015168	ncoa1
ENSDARP00000129396	ENSDARG00000079264	baiap3	ENSPKIP00000015089	ENSPKIG00000001914	baiap3
ENSDARP00000060478	ENSDARG00000041257	smtnl1	ENSPKIP00000024637	ENSPKIG00000007810	smtnl1
ENSDARP00000119877	ENSDARG00000092039	si:dkey-70p6.1	ENSPKIP00000020823	ENSPKIG00000005466	si:dkey-70p6.1
ENSDARP00000142757	ENSDARG00000020053	nkd1	ENSPKIP00000012207	ENSPKIG00000000079	nkd1
ENSDARP00000121746	ENSDARG00000063031	rad54l2	ENSPKIP00000013794	ENSPKIG00000001065	rad54l2
ENSDARP00000059790	ENSDARG00000040799	sst1.1	ENSPKIP00000002622	ENSPKIG00000020455	sst1.1
ENSDARP00000064771	ENSDARG00000044114	cyb561d2	ENSPKIP00000013941	ENSPKIG00000001184	cyb561d2
ENSDARP00000128396	ENSDARG00000097187	si:ch211-153l6.6	ENSPKIP00000036031	ENSPKIG00000014750	si:ch211-153l6.6
ENSDARP00000122799	ENSDARG00000071413	mier2	ENSPKIP00000039964	ENSPKIG00000017115	mier2
ENSDARP00000099481	ENSDARG00000079059	retreg1	ENSPKIP00000025034	ENSPKIG00000008029	retreg1
ENSDARP00000104104	ENSDARG00000074588	mettl18	ENSPKIP00000038175	ENSPKIG00000016064	mettl18
ENSDARP00000017331	ENSDARG00000004427	dpy30	ENSPKIP00000001058	ENSPKIG00000019486	dpy30
ENSDARP00000138186	ENSDARG00000073872	tpst1	ENSPKIP00000030882	ENSPKIG00000011589	tpst1
ENSDARP00000006201	ENSDARG00000005423	pgam1a	ENSPKIP00000038086	ENSPKIG00000016019	pgam1b
ENSDARP00000017232	ENSDARG00000014849	pih1d2	ENSPKIP00000019891	ENSPKIG00000004873	pih1d2
ENSDARP00000127635	ENSDARG00000089892	cd44b	ENSPKIP00000005255	ENSPKIG00000022003	
ENSDARP00000094388	ENSDARG00000035954	tdp2b	ENSPKIP00000022506	ENSPKIG00000006483	tdp2b
ENSDARP00000116279	ENSDARG00000020887	armc1l	ENSPKIP00000007038	ENSPKIG00000023085	armc1l
ENSDARP00000118435	ENSDARG00000054867	hibch	ENSPKIP00000027528	ENSPKIG00000009544	hibch
ENSDARP00000079489	ENSDARG00000060394	mtfr2	ENSPKIP00000007061	ENSPKIG00000023105	mtfr2
ENSDARP00000121297	ENSDARG00000079011	col17a1b	ENSPKIP00000014816	ENSPKIG00000001737	
ENSDARP00000022641	ENSDARG00000019706	zar1	ENSPKIP00000018689	ENSPKIG00000004141	zar1
ENSDARP00000127773	ENSDARG00000034227	si:dkey-243i1.1	ENSPKIP00000024277	ENSPKIG00000007566	si:dkey-243i1.1
ENSDARP00000128722	ENSDARG00000090872	si:dkey-276j7.1	ENSPKIP00000032014	ENSPKIG00000012273	
ENSDARP00000090626	ENSDARG00000068923	umodl1	ENSPKIP00000003122	ENSPKIG00000020754	
ENSDARP00000066423	ENSDARG00000045175	pofut2	ENSPKIP00000008368	ENSPKIG00000023893	pofut2
ENSDARP00000050929	ENSDARG00000093405	casp6a	ENSPKIP00000034326	ENSPKIG00000013707	casp6b.1
ENSDARP00000124707	ENSDARG00000074428	hhat	ENSPKIP00000004689	ENSPKIG00000021677	hhat
ENSDARP00000081630	ENSDARG00000061257	zgc:153240	ENSPKIP00000021746	ENSPKIG00000006019	zgc:153240
ENSDARP00000113473	ENSDARG00000059610	gpr146	ENSPKIP00000023154	ENSPKIG00000006900	
ENSDARP00000045753	ENSDARG00000030269	grtp1b	ENSPKIP00000027500	ENSPKIG00000009522	grtp1a
ENSDARP00000026367	ENSDARG00000014966	ccdc82	ENSPKIP00000000768	ENSPKIG00000019291	ccdc82
ENSDARP00000074395	ENSDARG00000057321	tut1	ENSPKIP00000005405	ENSPKIG00000022062	tut1
ENSDARP00000069272	ENSDARG00000052855	ctso	ENSPKIP00000036844	ENSPKIG00000015268	ctso
ENSDARP00000107435	ENSDARG00000091135	rd3l	ENSPKIP00000041127	ENSPKIG00000017804	RD3L
ENSDARP00000045123	ENSDARG00000032296	pomp	ENSPKIP00000037160	ENSPKIG00000015452	pomp
ENSDARP00000137307	ENSDARG00000099560	lyrm5a	ENSPKIP00000024138	ENSPKIG00000007509	lyrm5a
ENSDARP00000019940	ENSDARG00000009131	slc10a4	ENSPKIP00000018590	ENSPKIG00000004106	slc10a4
ENSDARP00000122861	ENSDARG00000028896	plpp2b	ENSPKIP00000039934	ENSPKIG00000017075	plpp2b
ENSDARP00000042819	ENSDARG00000029388	si:dkey-90m5.4	ENSPKIP00000018558	ENSPKIG00000004088	
ENSDARP00000025863	ENSDARG00000002754	pdcd2l	ENSPKIP00000006174	ENSPKIG00000022557	pdcd2l
ENSDARP00000149114	ENSDARG00000087717	tmprss5	ENSPKIP00000019818	ENSPKIG00000004844	tmprss5
ENSDARP00000018901	ENSDARG00000016514	gtf2h2	ENSPKIP00000035836	ENSPKIG00000014619	gtf2h2
ENSDARP00000022446	ENSDARG00000016122	ptrhd1	ENSPKIP00000036754	ENSPKIG00000015207	ptrhd1
ENSDARP00000002269	ENSDARG00000020465	ewsr1b	ENSPKIP00000006829	ENSPKIG00000022955	ewsr1b
ENSDARP00000023623	ENSDARG00000017562	banp	ENSPKIP00000035814	ENSPKIG00000014629	banp
ENSDARP00000142679	ENSDARG00000076402	nat16l	ENSPKIP00000010880	ENSPKIG00000025421	
ENSDARP00000067387	ENSDARG00000045854	fgf23	ENSPKIP00000039975	ENSPKIG00000017124	fgf23
ENSDARP00000108203	ENSDARG00000032114	slain2	ENSPKIP00000018555	ENSPKIG00000004084	slain2
ENSDARP00000122885	ENSDARG00000037836	igfals	ENSPKIP00000015601	ENSPKIG00000002260	igfals
ENSDARP00000057878	ENSDARG00000027572	as3mt	ENSPKIP00000013984	ENSPKIG00000001196	as3mt
ENSDARP00000062924	ENSDARG00000042873	slc25a27	ENSPKIP00000036797	ENSPKIG00000015221	slc25a27
ENSDARP00000123920	ENSDARG00000073742	prss59.2	ENSPKIP00000008648	ENSPKIG00000023750	
ENSDARP00000129726	ENSDARG00000088680	hhla2b.1	ENSPKIP00000011738	ENSPKIG00000018712	
ENSDARP00000089757	ENSDARG00000068438	gucd1	ENSPKIP00000037084	ENSPKIG00000015411	gucd1
ENSDARP00000077862	ENSDARG00000057352	slc25a29	ENSPKIP00000013324	ENSPKIG00000000803	SLC25A29
ENSDARP00000136467	ENSDARG00000101707	si:ch211-156b7.4	ENSPKIP00000010699	ENSPKIG00000025318	si:ch211-156b7.4
ENSDARP00000140852	ENSDARG00000104285	armh3	ENSPKIP00000035960	ENSPKIG00000014676	armh3
ENSDARP00000062930	ENSDARG00000042876	abracl	ENSPKIP00000038481	ENSPKIG00000016236	abracl
ENSDARP00000078311	ENSDARG00000059923	slc25a47a	ENSPKIP00000013305	ENSPKIG00000000789	slc25a47a
